country_name,indicator_name,sex,age_group,age_categories,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
congo,unemployment rate by sex and age,male,15-24,YOUTH,41.91,43.076,44.017,418.26368667504937,45.233,44.423,48.672,47.465,43.379,42.012,
japan,unemployment rate by sex and age,male,25+,ADULTS,3.515,3.444,3.169,418.26368667504937,,2.362,2.849,2.886,2.592,2.673,2.784
INDIA,unemployment rate by sex and age,male,nan,adults,4.994,4.803,4.62,,478.69225733239847,3.819,5.431,4.299,2.845,2.828,2.765
afghanistan,unemployment rate by sex and age,NAN,15-24,YOUTH,13.34,15.974,18.57,21.137,20.649,20.154,433.4241205489025,21.64,30.561,32.2,33.332
trinidad and tobago,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,15-24,youth,4.555,545.1892685873537,8.865,8.649,8.263,7.794,9.05,11.984,10.673,9.682,
equatorial guinea,unemployment rate by sex and age,nan,UNDER 15,children,9.226,,,9.356,9.231,9.335,,,9.747,9.654,9.607
SOUTH AFRICA,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,15-24,youth,41.031,38.311,39.47,38.899,39.891,43.911,39.563,45.637,46.288,46.57,46.855
germany,unemployment rate by sex and age,female,UNDER 15,CHILDREN,4.631,,3.74,,2.91,2.734,3.444,3.24,2.905,2.775,2.871
NAMIBIA,unemployment rate by sex and age,MALE,15-24,YOUTH,,35.979,37.342,37.691,37.517,37.789,40.705,39.809,,37.785,37.552
PUERTO RICO,unemployment rate by sex and age,female,15-24,nan,24.213,,20.402,,15.867,14.402,14.849,13.514,10.601,10.931,10.687
PHILIPPINES,unemployment rate by sex and age,NAN,15-24,YOUTH,11.527,10.286,9.271,,8.214,8.206,8.554,10.307,8.792,8.249,8.115
CAMEROON,unemployment rate by sex and age,MALE,UNDER 15,CHILDREN,3.073,3.051,3.065,3.12,3.165,3.195,3.563,3.678,3.288,3.209,
poland,unemployment rate by sex and age,male,15-24,youth,,,17.455,14.603,11.502,9.573,10.3,11.518,465.9260602831068,11.547,10.473
BOSNIA AND HERZEGOVINA,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,UNDER 15,children,,25.759,,18.856,17.189,13.631,,,10.709,10.021,9.896
SAUDI ARABIA,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,25+,nan,1.584,1.364,1.533,1.999,1.973,,2.771,2.445,1.932,,1.069
oman,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,under 15,CHILDREN,11.874,12.621,13.216,10.452,7.694,8.385,10.846,5.839,5.076,5.166,5.259
RWANDA,UNEMPLOYMENT RATE BY SEX AND AGE,female,15-24,youth,233.23047477058756,17.876,17.849,17.968,16.817,,17.295,24.268,23.462,22.963,22.569
BELIZE,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,25+,ADULTS,9.756,7.187,7.46,5.628,7.549,9.305,11.28,11.364,9.824,164.64265165954762,9.215
bolivia,nan,FEMALE,25+,ADULTS,1.823,2.748,3.198,3.259,2.823,3.143,8.335,4.984,3.64,,4.201
GABON,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,UNDER 15,CHILDREN,233.23047477058756,28.225,28.568,28.93,29.218,29.072,30.353,30.273,29.408,29.19,29.047
EQUATORIAL GUINEA,unemployment rate by sex and age,nan,UNDER 15,CHILDREN,,7.374,7.471,,7.531,7.599,8.296,8.348,,7.678,
ireland,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,ADULTS,10.823,9.037,,5.929,4.614,4.003,4.427,5.101,3.539,3.575,3.904
malawi,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,under 15,CHILDREN,4.095,4.074,4.132,4.167,4.134,4.071,,,4.226,4.161,
BURKINA FASO,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,15-24,YOUTH,6.673,7.111,7.407,7.602,,7.775,8.576,8.594,8.199,8.102,8.015
zimbabwe,unemployment rate by sex and age,MALE,NAN,children,4.355,5.152,5.821,6.41,6.984,7.76,8.809,9.223,8.842,8.713,8.632
FRANCE,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,25+,ADULTS,8.944,9.161,,7.965,7.579,7.143,6.783,6.671,,6.063,5.96
pakistan,unemployment rate by sex and age,female,UNDER 15,CHILDREN,,,2.729,,,6.263,7.428,9.154,7.611,7.732,7.835
PARAGUAY,unemployment rate by sex and age,MALE,25+,ADULTS,,2.341,2.746,3.199,3.368,3.383,3.882,3.895,3.952,3.131,3.174
TUNISIA,unemployment rate by sex and age,female,15-24,youth,39.985,37.436,38.155,,36.642,39.537,43.413,42.125,40.643,40.845,40.859
belize,nan,MALE,15-24,youth,,11.325,11.288,,11.697,13.414,,14.02,12.464,11.861,253.06001403432947
NAN,unemployment rate by sex and age,female,UNDER 15,children,,17.486,291.2396381903166,17.189,16.926,,433.4241205489025,15.78,14.597,14.321,
armenia,unemployment rate by sex and age,MALE,15-24,NAN,19.81,20.95,22.108,23.278,24.443,25.842,25.284,24.98,,20.692,20.274
singapore,unemployment rate by sex and age,MALE,15-24,youth,6.354,7.841,6.387,7.248,6.547,5.912,8.148,7.19,6.586,5.612,
ZAMBIA,unemployment rate by sex and age,MALE,UNDER 15,CHILDREN,7.984,8.127,8.155,8.179,4.98,5.804,5.585,4.766,,3.651,
rwanda,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,ADULTS,9.818,9.822,9.786,9.874,,,9.597,12.016,11.633,11.493,
"MACAU, CHINA",unemployment rate by sex and age,female,15-24,YOUTH,3.01,3.526,3.459,4.034,4.231,4.015,6.046,5.303,,3.859,2.765
MEXICO,unemployment rate by sex and age,MALE,under 15,CHILDREN,4.788,4.224,3.82,3.312,3.187,3.457,4.657,4.059,,2.777,2.969
nan,UNEMPLOYMENT RATE BY SEX AND AGE,female,15-24,youth,23.59,23.246,23.598,24.097,25.023,26.206,35.221,32.142,26.545,24.181,24.487
GUYANA,unemployment rate by sex and age,female,15-24,youth,,32.434,33.117,33.775,34.367,33.308,38.629,36.872,31.727,28.315,26.647
china,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,under 15,CHILDREN,5.123,5.146,291.2396381903166,4.949,4.773,5.051,5.538,,5.518,5.505,5.51
CHAD,UNEMPLOYMENT RATE BY SEX AND AGE,nan,UNDER 15,CHILDREN,0.585,0.621,0.681,0.739,0.76,0.72,1.011,1.081,0.753,,0.65
NAN,UNEMPLOYMENT RATE BY SEX AND AGE,male,nan,YOUTH,2.643,2.609,2.665,2.735,2.786,2.812,2.868,3.282,,2.696,2.647
SOUTH AMERICA,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,adults,233.23047477058756,4.618,5.743,6.189,,6.085,8.398,7.106,5.119,4.725,4.572
UNITED ARAB EMIRATES,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,under 15,children,4.851,4.534,4.251,7.579,,5.99,5.818,6.796,6.159,6.458,6.645
ALBANIA,unemployment rate by sex and age,female,under 15,CHILDREN,,17.115,14.477,12.511,11.876,,12.536,12.337,11.475,,10.68
BAHAMAS,UNEMPLOYMENT RATE BY SEX AND AGE,nan,15-24,nan,33.868,30.02,33.48,,27.29,27.455,33.785,31.072,28.306,27.001,26.722
ITALY,UNEMPLOYMENT RATE BY SEX AND AGE,male,under 15,children,11.855,11.321,10.892,10.337,9.749,9.091,8.4,8.664,7.112,,7.036
BELGIUM,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,15-24,YOUTH,22.316,20.047,18.13,,,12.31,15.121,16.162,14.47,10.609,10.439
ERITREA,UNEMPLOYMENT RATE BY SEX AND AGE,female,15-24,NAN,11.719,11.847,11.901,11.811,11.386,11.408,12.853,,11.69,11.472,11.33
armenia,UNEMPLOYMENT RATE BY SEX AND AGE,female,under 15,CHILDREN,10.873,11.039,11.203,11.345,11.493,,9.633,7.301,6.082,,6.176
solomon islands,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,25+,NAN,0.445,0.451,,0.445,0.442,0.464,0.533,0.659,0.979,1.011,1.001
MYANMAR,nan,MALE,15-24,youth,1.437,1.455,2.169,2.953,1.68,1.266,4.264,13.383,10.649,10.175,
nan,unemployment rate by sex and age,FEMALE,25+,NAN,23.351,21.773,,17.747,15.901,,16.006,15.422,13.626,12.845,
denmark,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,15-24,YOUTH,15.516,13.137,13.491,12.892,11.771,10.361,12.529,10.666,10.609,12.271,12.394
HAITI,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,15-24,YOUTH,42.709,42.79,43.38,43.593,44.009,44.838,50.335,48.794,46.949,47.102,46.794
JORDAN,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,UNDER 15,children,10.191,11.093,13.311,15.882,17.001,15.374,17.879,18.523,17.926,17.697,17.548
BRAZIL,unemployment rate by sex and age,FEMALE,25+,adults,,7.303,9.688,10.807,10.544,,12.409,,8.837,7.25,253.06001403432947
SUDAN,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,ADULTS,8.679,8.344,8.356,8.475,8.616,8.795,9.82,9.999,8.873,11.471,11.301
"CONGO, DEMOCRATIC REPUBLIC OF THE",unemployment rate by sex and age,FEMALE,25+,adults,,2.744,2.828,2.911,2.934,2.915,3.229,3.463,2.958,2.835,2.797
PALESTINIAN TERRITORIES,unemployment rate by sex and age,male,25+,ADULTS,14.085,15.385,15.868,16.334,17.476,17.043,,,16.772,,
kenya,UNEMPLOYMENT RATE BY SEX AND AGE,nan,UNDER 15,children,2.967,2.956,2.945,418.26368667504937,4.519,5.252,433.4241205489025,7.518,7.515,7.443,7.367
BURUNDI,unemployment rate by sex and age,FEMALE,under 15,children,,1.146,,1.037,0.986,0.939,0.976,1.063,0.803,0.766,0.738
"macau, china",UNEMPLOYMENT RATE BY SEX AND AGE,nan,25+,adults,1.187,1.377,1.328,1.339,1.03,,1.879,1.598,,1.31,0.892
TRINIDAD AND TOBAGO,unemployment rate by sex and age,MALE,under 15,nan,2.143,,3.244,3.283,3.241,,3.747,3.827,3.205,2.959,2.79
NAN,unemployment rate by sex and age,male,25+,ADULTS,6.491,7.15,6.042,7.369,7.56,7.726,9.19,8.995,8.053,,7.615
BELGIUM,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,15-24,youth,23.948,,21.707,,16.193,15.98,15.506,19.938,18.187,17.973,
malta,UNEMPLOYMENT RATE BY SEX AND AGE,male,under 15,CHILDREN,6.109,5.372,4.382,3.835,,3.355,4.244,3.602,3.124,2.66,2.37
"venezuela, bolivarian republic of",unemployment rate by sex and age,NAN,25+,ADULTS,5.791,5.053,4.238,4.707,5.205,5.664,6.981,6.737,5.332,5.678,5.156
saint lucia,NAN,MALE,15-24,youth,50.482,,47.781,,43.709,37.8,45.537,45.746,35.123,42.906,46.038
cyprus,UNEMPLOYMENT RATE BY SEX AND AGE,male,15-24,youth,,34.034,25.774,26.953,25.348,18.95,23.774,17.744,18.742,,18.587
NIGER,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,adults,0.469,0.532,0.526,0.544,0.511,0.508,0.678,0.839,0.536,0.507,0.452
SERBIA,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,25+,ADULTS,15.871,14.768,13.052,11.431,10.589,8.5,7.393,8.047,7.268,6.656,5.552
NAN,UNEMPLOYMENT RATE BY SEX AND AGE,male,15-24,YOUTH,19.386,18.012,,18.253,12.486,,14.393,14.924,19.376,14.119,13.089
SPAIN,unemployment rate by sex and age,MALE,15-24,YOUTH,53.442,48.683,44.094,,35.259,30.928,37.114,34.142,28.975,27.482,27.52
united states virgin islands,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,UNDER 15,CHILDREN,11.335,11.275,11.352,11.172,11.436,11.55,,13.193,11.968,11.328,10.821
mali,unemployment rate by sex and age,FEMALE,UNDER 15,children,1.45,1.348,1.301,1.428,1.555,2.394,3.542,2.418,2.991,3.141,3.156
bulgaria,unemployment rate by sex and age,FEMALE,UNDER 15,CHILDREN,10.402,8.416,6.966,5.946,4.651,3.869,4.764,5.033,,4.156,3.903
costa rica,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,NAN,ADULTS,4.411,4.823,4.798,4.511,5.045,,10.022,8.499,6.11,5.266,4.621
IRAQ,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,NAN,5.46,5.332,,6.831,7.2,7.643,8.975,9.405,9.425,9.447,9.315
TURKMENISTAN,nan,female,25+,ADULTS,233.23047477058756,,1.774,1.829,1.863,1.937,,2.076,1.917,1.914,1.971
ETHIOPIA,UNEMPLOYMENT RATE BY SEX AND AGE,male,under 15,children,1.713,1.742,1.802,1.857,1.946,2.009,2.871,2.863,2.389,2.326,2.313
dominican republic,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,25+,ADULTS,3.806,3.858,3.393,3.03,2.212,2.311,2.713,2.873,1.948,2.62,2.445
NAN,unemployment rate by sex and age,nan,25+,ADULTS,4.323,3.703,2.907,1.997,1.51,1.51,1.941,2.006,1.546,1.79,1.776
switzerland,unemployment rate by sex and age,MALE,15-24,YOUTH,8.645,,8.753,8.13,8.375,8.76,9.161,8.894,7.476,6.811,
FIJI,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,under 15,children,3.897,,3.708,3.711,3.718,3.75,4.117,4.146,3.911,3.614,3.545
kazakhstan,unemployment rate by sex and age,male,15-24,YOUTH,3.583,3.541,3.614,3.628,,3.57,3.446,3.457,2.881,2.905,2.987
NAN,unemployment rate by sex and age,female,25+,ADULTS,8.752,8.587,8.476,8.254,8.054,7.387,6.8,295.40519255507814,6.17,5.997,5.987
maldives,unemployment rate by sex and age,MALE,UNDER 15,children,7.358,6.684,6.007,5.625,5.233,4.843,5.919,5.461,4.608,4.43,
kazakhstan,unemployment rate by sex and age,NAN,25+,adults,4.598,4.495,4.54,4.501,4.441,4.38,4.559,5.19,4.444,4.24,4.16
IVORY COAST,UNEMPLOYMENT RATE BY SEX AND AGE,male,15-24,YOUTH,3.753,2.523,1.274,4.387,3.818,3.26,3.587,3.616,3.344,3.263,3.218
NAN,unemployment rate by sex and age,MALE,UNDER 15,children,3.045,3.206,3.543,3.507,3.163,3.076,7.326,4.714,,2.895,2.882
"korea, democratic people's republic of",unemployment rate by sex and age,male,25+,adults,2.158,,2.141,2.083,2.06,2.112,2.358,2.519,2.39,2.339,2.301
SAO TOME AND PRINCIPE,nan,FEMALE,25+,adults,18.641,18.554,18.592,18.92,19.046,19.251,20.375,20.681,19.458,19.285,19.198
libya,unemployment rate by sex and age,female,25+,ADULTS,21.631,21.985,21.711,21.222,21.075,21.228,21.69,21.917,21.725,21.21,20.827
croatia,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,15-24,youth,46.396,43.716,31.335,27.767,29.473,19.83,25.079,26.398,22.678,23.277,22.601
ECUADOR,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,UNDER 15,children,3.068,3.024,3.724,3.068,2.928,3.258,5.293,3.687,3.264,3.003,2.99
SIERRA LEONE,nan,MALE,15-24,youth,14.464,12.612,10.15,7.485,4.723,4.742,5.29,5.173,,4.807,4.823
rwanda,unemployment rate by sex and age,NAN,15-24,NAN,15.403,15.416,15.384,15.486,15.666,15.409,14.67,22.373,21.02,20.89,20.85
ESWATINI,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,15-24,youth,,50.088,,49.29,49.655,49.836,56.03,53.667,50.427,49.651,49.303
ARMENIA,unemployment rate by sex and age,MALE,25+,ADULTS,,12.393,12.851,13.303,13.753,12.634,13.839,11.867,10.165,,9.609
nan,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,under 15,CHILDREN,3.045,3.206,3.543,3.507,3.163,3.076,7.326,4.714,,2.895,2.882
uzbekistan,unemployment rate by sex and age,male,under 15,children,5.213,5.276,5.289,5.98,5.083,4.18,3.946,4.29,3.306,3.173,3.173
CAMEROON,unemployment rate by sex and age,MALE,25+,ADULTS,2.227,2.216,2.236,2.294,2.342,2.376,2.686,2.827,2.469,2.407,2.372
MYANMAR,unemployment rate by sex and age,FEMALE,UNDER 15,CHILDREN,0.894,0.91,1.341,1.814,0.975,0.479,2.177,5.029,,3.546,3.548
nan,unemployment rate by sex and age,male,25+,adults,4.757,4.455,4.142,3.529,2.69,2.6,4.093,3.877,3.435,3.295,3.322
PANAMA,unemployment rate by sex and age,female,25+,adults,4.2,3.68,,4.82,4.51,5.5,15.085,8.16,,7.093,6.931
LEBANON,NAN,female,UNDER 15,CHILDREN,12.311,12.68,13.05,13.412,13.787,14.321,,15.766,14.924,14.878,14.748
uganda,unemployment rate by sex and age,MALE,UNDER 15,CHILDREN,,2.281,,3.153,,,3.282,2.862,2.385,2.316,
NETHERLANDS,UNEMPLOYMENT RATE BY SEX AND AGE,nan,15-24,youth,12.39,11.324,11.389,8.954,,7.278,9.226,9.945,7.609,8.895,9.092
DENMARK,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,under 15,children,6.736,6.06,5.64,5.636,4.937,4.799,5.334,,4.378,4.868,4.833
united arab emirates,unemployment rate by sex and age,FEMALE,15-24,youth,9.463,9.125,8.794,15.614,14.123,17.018,18.9,,18.348,18.571,18.435
BULGARIA,unemployment rate by sex and age,male,under 15,children,12.313,9.775,8.095,6.346,5.691,4.539,433.4241205489025,,4.451,4.21,3.945
brazil,nan,MALE,15-24,youth,233.23047477058756,16.369,23.181,25.001,24.596,23.295,26.447,24.197,,15.508,15.841
IVORY COAST,UNEMPLOYMENT RATE BY SEX AND AGE,female,nan,CHILDREN,3.94,3.128,2.356,3.85,3.426,3.011,3.234,3.341,3.123,3.052,3.01
french polynesia,UNEMPLOYMENT RATE BY SEX AND AGE,female,15-24,YOUTH,39.103,,39.365,39.75,40.271,40.802,46.525,43.76,42.489,42.081,41.856
senegal,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,25+,adults,8.138,6.842,4.222,3.337,3.626,2.33,2.596,2.66,2.486,2.446,2.388
PERU,UNEMPLOYMENT RATE BY SEX AND AGE,male,nan,YOUTH,7.504,7.086,7.844,8.161,7.712,6.931,12.421,8.536,,7.605,7.584
brazil,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,UNDER 15,children,8.33,10.306,13.599,14.876,14.409,14.346,16.247,295.40519255507814,11.509,9.415,9.229
MOROCCO,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,15-24,youth,20.958,20.692,22.209,22.89,,23.232,27.451,25.915,23.781,23.293,23.122
nan,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,nan,ADULTS,3.344,3.504,,3.533,3.478,3.499,433.4241205489025,3.949,3.819,3.757,3.699
AUSTRIA,unemployment rate by sex and age,male,25+,adults,,5.389,5.631,5.299,4.503,4.049,,5.838,4.51,4.845,5.297
NORWAY,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,nan,adults,2.922,3.577,4.262,3.562,3.079,3.033,3.621,3.292,2.157,2.533,2.617
turkmenistan,unemployment rate by sex and age,FEMALE,15-24,YOUTH,5.584,5.649,5.56,5.52,,5.355,6.623,295.40519255507814,5.939,5.876,5.938
lebanon,NAN,NAN,UNDER 15,CHILDREN,7.375,7.846,8.322,8.793,9.278,9.918,11.962,11.375,10.276,10.187,9.963
CAMBODIA,UNEMPLOYMENT RATE BY SEX AND AGE,female,under 15,children,0.69,0.459,0.86,0.172,0.159,0.147,0.206,,0.255,0.247,0.239
ukraine,unemployment rate by sex and age,NAN,under 15,children,10.92,10.131,10.885,11.151,10.056,8.496,9.848,9.543,,,
SERBIA,unemployment rate by sex and age,FEMALE,NAN,ADULTS,18.498,16.804,,12.848,12.566,,8.33,9.927,7.996,7.219,
czechia,unemployment rate by sex and age,male,under 15,nan,5.103,4.232,3.379,2.339,1.794,1.725,2.231,2.304,1.788,2.219,2.222
united states virgin islands,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,adults,9.941,9.989,9.965,9.856,10.052,495.5104718529904,11.822,11.444,10.466,9.807,9.29
NAN,UNEMPLOYMENT RATE BY SEX AND AGE,male,under 15,CHILDREN,14.186,14.251,14.432,14.624,14.776,14.699,15.622,15.56,14.829,14.518,
PARAGUAY,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,15-24,NAN,,10.367,9.049,418.26368667504937,11.778,12.137,13.115,295.40519255507814,12.343,,253.06001403432947
iraq,unemployment rate by sex and age,female,15-24,YOUTH,45.662,41.572,37.45,62.521,61.136,60.376,65.09,62.128,60.859,62.942,64.063
uruguay,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,under 15,CHILDREN,8.343,,9.434,9.466,10.073,10.509,12.359,10.903,9.041,9.53,9.753
belize,UNEMPLOYMENT RATE BY SEX AND AGE,male,under 15,CHILDREN,4.767,5.45,4.416,,5.365,6.01,7.222,6.892,5.682,5.309,5.177
BANGLADESH,unemployment rate by sex and age,male,nan,CHILDREN,3.16,3.125,3.087,,3.306,3.305,4.177,4.055,3.147,3.073,3.074
nepal,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,15-24,YOUTH,18.61,18.597,18.556,18.517,18.509,18.525,22.158,21.164,18.915,,19.076
NIGER,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,under 15,CHILDREN,0.59,0.643,0.638,0.654,0.627,0.625,0.775,,0.648,0.606,0.541
SLOVAKIA,UNEMPLOYMENT RATE BY SEX AND AGE,male,under 15,CHILDREN,10.383,10.337,8.771,7.918,6.134,5.597,6.402,6.674,465.9260602831068,5.705,5.557
GHANA,UNEMPLOYMENT RATE BY SEX AND AGE,female,under 15,NAN,4.396,6.58,5.228,3.491,3.376,3.293,3.486,3.629,3.647,3.674,3.685
KUWAIT,unemployment rate by sex and age,nan,UNDER 15,children,1.746,1.296,0.934,0.96,0.964,,1.814,1.471,0.944,0.899,0.865
BHUTAN,unemployment rate by sex and age,male,25+,ADULTS,1.22,1.097,1.17,1.26,1.361,1.535,2.801,2.478,2.641,2.772,2.855
malta,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,UNDER 15,children,5.091,5.392,5.174,4.256,3.498,4.016,4.504,3.081,2.635,2.519,
TAJIKISTAN,UNEMPLOYMENT RATE BY SEX AND AGE,male,15-24,youth,22.175,20.275,18.371,17.589,17.551,17.646,19.856,20.725,19.066,18.898,19.187
TRINIDAD AND TOBAGO,unemployment rate by sex and age,male,25+,ADULTS,1.779,1.591,2.486,,2.573,2.514,433.4241205489025,,2.319,2.153,2.031
LATVIA,unemployment rate by sex and age,MALE,25+,ADULTS,11.022,10.372,,9.01,8.074,6.647,,8.001,7.186,7.331,
united states,unemployment rate by sex and age,FEMALE,under 15,CHILDREN,6.062,5.177,,4.311,3.841,3.611,8.346,5.21,3.612,3.475,3.724
channel islands,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,15-24,nan,21.165,19.38,17.609,15.958,14.361,14.057,16.168,15.468,13.14,13.087,13.209
CHANNEL ISLANDS,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,25+,ADULTS,,6.32,5.967,5.512,5.101,5.015,5.333,5.369,4.873,4.789,4.82
NAN,UNEMPLOYMENT RATE BY SEX AND AGE,female,NAN,CHILDREN,7.195,6.532,5.112,5.129,5.158,5.112,5.828,5.644,5.272,5.24,5.204
GUINEA-BISSAU,unemployment rate by sex and age,FEMALE,UNDER 15,children,2.848,2.748,2.711,,2.712,2.735,433.4241205489025,3.179,2.758,2.65,2.604
cyprus,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,under 15,children,17.172,15.15,12.679,10.985,8.169,6.344,7.706,,5.946,,6.274
KAZAKHSTAN,nan,NAN,15-24,youth,4.128,4.013,4.027,3.973,4.012,4.062,4.169,5.092,4.975,,4.337
KENYA,UNEMPLOYMENT RATE BY SEX AND AGE,female,15-24,youth,7.304,,291.2396381903166,9.379,11.284,495.5104718529904,,16.147,16.172,16.178,16.112
nan,UNEMPLOYMENT RATE BY SEX AND AGE,nan,15-24,youth,23.753,22.279,16.917,12.459,11.893,8.296,13.678,15.341,10.684,7.755,7.251
BELGIUM,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,nan,CHILDREN,9.017,9.089,8.06,7.118,6.287,5.729,,6.615,5.833,6.152,6.024
"IRAN, ISLAMIC REPUBLIC OF",UNEMPLOYMENT RATE BY SEX AND AGE,male,under 15,children,8.954,,10.722,10.346,10.53,,8.483,7.98,7.544,7.397,
SPAIN,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,UNDER 15,children,25.428,,21.389,19.027,17.02,15.99,17.43,16.718,14.771,13.982,14.067
ARMENIA,unemployment rate by sex and age,MALE,25+,ADULTS,,12.393,12.851,13.303,13.753,12.634,13.839,11.867,10.165,,9.609
UNITED STATES,unemployment rate by sex and age,female,25+,ADULTS,5.054,4.322,4.058,3.707,3.234,3.024,7.347,4.628,3.007,2.904,3.098
france,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,under 15,children,233.23047477058756,10.788,10.253,9.444,8.981,8.468,8.063,7.963,7.471,7.309,
israel,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,25+,ADULTS,4.767,4.46,4.061,3.548,3.231,,,4.151,3.052,2.792,3.172
SPAIN,unemployment rate by sex and age,female,15-24,youth,52.926,,44.911,,33.261,34.469,39.729,35.572,30.777,29.695,29.518
MOZAMBIQUE,UNEMPLOYMENT RATE BY SEX AND AGE,female,25+,ADULTS,2.264,2.365,2.428,2.504,2.577,2.615,2.697,3.021,2.709,,2.645
BOLIVIA,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,15-24,YOUTH,,5.75,6.064,5.937,6.645,6.493,14.876,8.101,5.772,6.644,6.728
oman,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,15-24,YOUTH,28.482,30.98,,26.562,,,29.316,15.668,13.583,164.64265165954762,14.661
COMOROS,NAN,FEMALE,nan,children,5.325,5.452,,5.541,5.504,5.616,6.415,6.584,6.542,6.485,6.429
honduras,unemployment rate by sex and age,male,nan,ADULTS,4.355,3.618,4.226,,3.473,3.003,7.656,5.238,4.245,4.065,3.977
NAN,unemployment rate by sex and age,MALE,15-24,youth,11.614,12.036,19.579,14.75,15.604,14.608,15.186,15.755,10.379,7.799,8.628
BHUTAN,NAN,female,15-24,youth,9.826,12.423,13.468,14.518,15.571,13.387,433.4241205489025,23.881,33.555,32.987,32.804
nan,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,15-24,youth,12.152,10.368,9.307,,7.657,7.313,14.794,8.865,7.437,,7.671
guinea,unemployment rate by sex and age,male,15-24,YOUTH,6.511,6.602,6.29,,5.91,6.126,7.163,6.981,6.494,6.358,6.294
malta,unemployment rate by sex and age,male,25+,ADULTS,5.057,4.316,3.62,418.26368667504937,2.886,2.532,3.28,2.71,2.458,1.826,1.644
norway,unemployment rate by sex and age,MALE,15-24,youth,9.051,11.143,12.918,11.609,478.69225733239847,10.339,12.048,13.362,11.122,,9.988
mali,unemployment rate by sex and age,MALE,UNDER 15,children,1.623,1.484,1.421,418.26368667504937,1.664,2.314,3.522,2.453,3.232,3.322,3.292
samoa,unemployment rate by sex and age,male,15-24,YOUTH,14.376,13.793,13.278,12.939,13.083,13.251,,14.358,13.752,12.93,12.706
SWEDEN,unemployment rate by sex and age,male,under 15,children,8.187,7.558,7.355,6.972,6.474,6.716,8.295,8.428,6.929,7.741,8.753
VIET NAM,unemployment rate by sex and age,male,UNDER 15,CHILDREN,1.401,1.981,1.991,2.03,1.28,1.757,,2.467,,164.64265165954762,1.827
NIGERIA,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,UNDER 15,children,3.548,3.784,4.18,,4.781,4.895,5.926,6.451,,5.143,5.022
